0,0,0,0,0,0,0
0.10000000000000001,0.63488428199182767,1.0026620034604541,1.0854377206430332,1.4559191396841407,0.66671870674417799,0.2312208902815463
0.20000000000000001,0.95122903741565479,1.5289806502418195,1.5725902171841541,0.9514154572518041,0.93544383652821272,0.35692517685364539
0.29999999999999999,1.1277162897402133,1.8173466756079975,1.8408003493169793,0.67934326764311137,1.0825626922088851,0.42626990623869998
0.40000000000000002,1.2259566398501609,1.9752580797476029,1.9879611636176977,0.53770800409205433,1.1646684680065971,0.46431579341421575
0.5,1.2802833261597553,2.0613291464816137,2.0682400110602295,0.46413322380817595,1.2103834080735107,0.48508100147560762
0.59999999999999998,1.3093759107854883,2.1073164269968836,2.1111089127632816,0.42511625221548438,1.2349109675470555,0.49619632839234579
0.70000000000000007,1.3249116817845248,2.1318650284464855,2.1339914893177494,0.40432812061882001,1.247979383537245,0.50215318421968735
0.80000000000000004,1.3332165920459003,2.1449789261581573,2.1462145396124961,0.39327251665620166,1.2549545108937401,0.50535765819384304
0.90000000000000002,1.3376634066091664,2.1519928534048991,2.1527513233692246,0.38741327218862753,1.2586942342647234,0.50709378257729731
1,1.3400516987772213,2.1557528718723713,2.1562550522689041,0.38432817839761424,1.2607181932010032,0.50804737381571952
1.1000000000000001,1.3418324388093021,2.1571203243892998,2.1575284548232299,0.38270965274782243,1.2625937905738651,0.50846008963393052
1.2,1.3402906134426584,2.1609553212449528,2.1610640551697644,0.38004192255734426,1.2622307658488856,0.50915576613574598
1.3,1.3371399240251407,2.1664792726471314,2.1664290558950925,0.37653239119693904,1.2597841808031347,0.51017796340179389
1.4000000000000001,1.3332599576489443,2.1727470879646713,2.1726052370180082,0.37268008268505443,1.2563092345436548,0.51134941654269817
1.5,1.329081493056868,2.1792764784813397,2.1790749140473569,0.36872958960316815,1.2523817003340438,0.5125757759642996
1.6000000000000001,1.3249977888975544,2.1855583330883435,2.1853106219775342,0.3649688518869702,1.2484789449718272,0.51376055218289673
1.7,1.3208723197821846,2.1918431604263464,2.19156314763267,0.36121886599043018,1.2445016724483744,0.51494807127929521
1.8,1.3167929489784158,2.1980353830581807,2.1977301175798964,0.35753194670145311,1.240542620222135,0.51612085445858513
1.9000000000000001,1.3127991452272927,2.2040873151978908,2.2037603146378779,0.3539333677799692,1.2366542947761487,0.51726922603293835
2,1.3089088377383202,2.2099778695093626,2.209630990910648,0.35043368328261587,1.232861428665081,0.51838872405559933
2.1000000000000001,1.3057891198423577,2.2149851835649614,2.2146709412794032,0.34698444951320501,1.2299014986907855,0.51936131787385065
2.2000000000000002,1.30253561233503,2.2199688315155957,2.2196148226352088,0.34364783354038536,1.2270778276558725,0.52029868192362216
2.3000000000000003,1.29921399961428,2.2250183130932393,2.2246367923825643,0.34044548425395016,1.2240403945739635,0.52125438106858191
2.3999999999999999,1.295914425571459,2.2300257275478721,2.2296228540278666,0.33736368491814306,1.2209294032973952,0.52220663834016856
2.5,1.292676560882406,2.2349355768586605,2.2345143820035167,0.33439097776198667,1.2178280360164317,0.52314292879032886
2.6000000000000001,1.2895186784455488,2.2397222453652597,2.2392843303509937,0.33151859770897818,1.2147780233142387,0.5240572629841711
2.7000000000000002,1.2864484619983778,2.2443751931386848,2.2439214889819383,0.32873991945990449,1.2117993596938472,0.52494700245811921
2.8000000000000003,1.2834683055662781,2.2488913539250532,2.2484224826061934,0.32604984253210662,1.2089008876568652,0.52581119299815349
2.8999999999999999,1.2805779865118416,2.2532713263693966,2.252787777501859,0.32344428023675265,1.2060857577499355,0.52664972243121522
3,1.2777760002069385,2.2575174942941394,2.2570196875290574,0.32091981786589918,1.2033542408465774,0.52746289723041273
